,x,y,fluor
95,440237.25399999996,5810302.655,1848.6056833190912
96,440238.25399999996,5810302.655,1061.324212389526
97,440239.25399999996,5810302.655,1074.1770617926843
98,440228.25399999996,5810301.655,1603.7477926905349
99,440229.25399999996,5810301.655,2013.836047645375
100,440230.25399999996,5810301.655,1851.8176000439048
101,440231.25399999996,5810301.655,2178.668683593542
102,440232.25399999996,5810301.655,2327.2173028257744
103,440233.25399999996,5810301.655,2208.914634495875
104,440234.25399999996,5810301.655,2301.2346489692018
105,440235.25399999996,5810301.655,2301.2346489692018
106,440236.25399999996,5810301.655,2285.3467952508713
107,440237.25399999996,5810301.655,2373.233514125555
108,440238.25399999996,5810301.655,1330.6695519152513
109,440239.25399999996,5810301.655,1104.6900508630392
110,440240.25399999996,5810301.655,982.1674703472654
111,440228.25399999996,5810300.655,1603.7463425313188
112,440229.25399999996,5810300.655,2013.836047645375
113,440230.25399999996,5810300.655,1761.216901172155
114,440231.25399999996,5810300.655,1890.100587571648
115,440232.25399999996,5810300.655,2258.352514118235
116,440233.25399999996,5810300.655,2208.9144158744125
117,440234.25399999996,5810300.655,2274.6716855929376
118,440235.25399999996,5810300.655,2085.266093955318
119,440236.25399999996,5810300.655,2085.2660502274525
120,440237.25399999996,5810300.655,2252.319788194233
121,440238.25399999996,5810300.655,1823.9814758578343
122,440239.25399999996,5810300.655,984.6479824782807
123,440240.25399999996,5810300.655,1031.0368966861056
124,440241.25399999996,5810300.655,1031.1980308893535
125,440228.25399999996,5810299.655,1979.601887022316
126,440229.25399999996,5810299.655,1843.354509504083
127,440230.25399999996,5810299.655,2103.672113867639
128,440231.25399999996,5810299.655,2156.1864159046745
129,440232.25399999996,5810299.655,2043.6897920472288
130,440233.25399999996,5810299.655,2274.6716855929376
131,440234.25399999996,5810299.655,2360.999752934103
132,440235.25399999996,5810299.655,2360.999752934103
133,440236.25399999996,5810299.655,2360.999752934103
134,440237.25399999996,5810299.655,2458.492678149599
135,440238.25399999996,5810299.655,2005.8112246285418
136,440239.25399999996,5810299.655,1700.8624203091863
137,440240.25399999996,5810299.655,1007.7187639337446
138,440241.25399999996,5810299.655,1121.5223469554198
139,440228.25399999996,5810298.655,1703.650323390955
140,440229.25399999996,5810298.655,1949.6892757865974
141,440230.25399999996,5810298.655,2103.672113867639
142,440231.25399999996,5810298.655,2308.6037901502573
143,440232.25399999996,5810298.655,1976.420150213986
144,440233.25399999996,5810298.655,2062.31328340144
145,440234.25399999996,5810298.655,2244.2735499063824
146,440235.25399999996,5810298.655,2373.342049079974
147,440236.25399999996,5810298.655,2459.121738265995
148,440237.25399999996,5810298.655,2315.9281478023477
149,440238.25399999996,5810298.655,2356.5561097903965
150,440239.25399999996,5810298.655,2249.099915933602
151,440240.25399999996,5810298.655,1421.3194149874598
152,440241.25399999996,5810298.655,963.6484512342369
153,440242.25399999996,5810298.655,1062.3144719274774
154,440228.25399999996,5810297.655,2084.9447752600845
155,440229.25399999996,5810297.655,1949.6892757865974
156,440230.25399999996,5810297.655,2097.4280552907203
157,440231.25399999996,5810297.655,2173.858099569146
158,440232.25399999996,5810297.655,2158.9694940633412
159,440233.25399999996,5810297.655,2285.290487544743
160,440234.25399999996,5810297.655,2104.4115140789063
161,440235.25399999996,5810297.655,2485.54189907036
162,440236.25399999996,5810297.655,2605.6888073969008
163,440237.25399999996,5810297.655,2306.9350599471636
164,440238.25399999996,5810297.655,2306.9350599471636
165,440239.25399999996,5810297.655,2213.3483309053195
166,440240.25399999996,5810297.655,2213.3483309053195
167,440241.25399999996,5810297.655,1195.0113774672157
168,440242.25399999996,5810297.655,1039.1943028577673
169,440243.25399999996,5810297.655,1067.6633201575987
170,440228.25399999996,5810296.655,2181.669832975317
171,440229.25399999996,5810296.655,2064.6659425730654
172,440230.25399999996,5810296.655,1969.5431836763146
173,440231.25399999996,5810296.655,2253.0136733509635
174,440232.25399999996,5810296.655,2063.0548162110917
175,440233.25399999996,5810296.655,2104.4115140789063
176,440234.25399999996,5810296.655,2387.4526895930812
177,440235.25399999996,5810296.655,2387.4526895930812
178,440236.25399999996,5810296.655,2356.5550980215658
179,440237.25399999996,5810296.655,2364.630013202192
180,440238.25399999996,5810296.655,2364.630013202192
181,440239.25399999996,5810296.655,2279.4296519509885
182,440240.25399999996,5810296.655,2332.821126865122
183,440241.25399999996,5810296.655,1177.4781060082223
184,440242.25399999996,5810296.655,1109.345919581962
185,440243.25399999996,5810296.655,1009.0176106242951
186,440228.25399999996,5810295.655,2077.0530295153985
187,440229.25399999996,5810295.655,1975.8997288776102
188,440230.25399999996,5810295.655,1975.8997288776102
189,440231.25399999996,5810295.655,1985.7971388429137
190,440232.25399999996,5810295.655,2354.935914361514
191,440233.25399999996,5810295.655,2271.5939083062167
192,440234.25399999996,5810295.655,2198.7714322913507
193,440235.25399999996,5810295.655,2331.819172307663
194,440236.25399999996,5810295.655,2137.9926731796827
195,440237.25399999996,5810295.655,2138.0002457204846
196,440238.25399999996,5810295.655,2261.141885493669
197,440239.25399999996,5810295.655,2235.229438021559
198,440240.25399999996,5810295.655,2031.3763492244273
199,440241.25399999996,5810295.655,1983.8006572473375
200,440242.25399999996,5810295.655,1197.123603386405
201,440243.25399999996,5810295.655,893.1748918578519
202,440244.25399999996,5810295.655,842.5204267220794
203,440228.25399999996,5810294.655,1798.4381151788932
204,440229.25399999996,5810294.655,1917.1082598061287
205,440230.25399999996,5810294.655,2044.3192885388253
206,440231.25399999996,5810294.655,2044.431891850168
207,440232.25399999996,5810294.655,2153.2592430132354
208,440233.25399999996,5810294.655,2256.7843998366848
209,440234.25399999996,5810294.655,2256.7843998366848
210,440235.25399999996,5810294.655,2317.860792742247
211,440236.25399999996,5810294.655,2317.3195709222127
212,440237.25399999996,5810294.655,2240.963841543643
213,440238.25399999996,5810294.655,2215.679202447762
214,440239.25399999996,5810294.655,2198.351753928388
215,440240.25399999996,5810294.655,2007.3124968403815
216,440241.25399999996,5810294.655,2006.754689019671
217,440242.25399999996,5810294.655,1292.108268128966
218,440243.25399999996,5810294.655,1100.2641552394127
219,440244.25399999996,5810294.655,1034.8276487537046
220,440245.25399999996,5810294.655,1100.2641552394127
221,440228.25399999996,5810293.655,2016.7305302682826
222,440229.25399999996,5810293.655,1967.3838903683163
223,440230.25399999996,5810293.655,2153.2145702752237
224,440231.25399999996,5810293.655,2207.997268620897
225,440232.25399999996,5810293.655,2207.997268620897
226,440233.25399999996,5810293.655,2323.701690428051
227,440234.25399999996,5810293.655,2205.541059820663
228,440235.25399999996,5810293.655,2190.7069975202626
229,440236.25399999996,5810293.655,2007.4192822739942
230,440237.25399999996,5810293.655,2176.820783791258
231,440238.25399999996,5810293.655,2198.351753928388
232,440239.25399999996,5810293.655,2198.0691961190087
233,440240.25399999996,5810293.655,2359.352160801556
234,440241.25399999996,5810293.655,2098.0353808486407
235,440242.25399999996,5810293.655,1807.6924620978639
236,440243.25399999996,5810293.655,1807.6924620978639
237,440244.25399999996,5810293.655,1213.7498114051057
238,440245.25399999996,5810293.655,1280.6296394384242
239,440246.25399999996,5810293.655,1152.5849409592652
240,440228.25399999996,5810292.655,2124.0544970947294
241,440229.25399999996,5810292.655,1979.2619379566872
242,440230.25399999996,5810292.655,1979.2619379566872
243,440231.25399999996,5810292.655,2153.2592430132354
244,440232.25399999996,5810292.655,2350.447147907191
245,440233.25399999996,5810292.655,2282.524649012624
246,440234.25399999996,5810292.655,2122.912008088013
247,440235.25399999996,5810292.655,2046.2875216658729
248,440236.25399999996,5810292.655,1901.789050856857
249,440237.25399999996,5810292.655,2209.6414270362848
250,440238.25399999996,5810292.655,2227.1394833056356
251,440239.25399999996,5810292.655,2360.0103030337164
252,440240.25399999996,5810292.655,2227.1394833056356
253,440241.25399999996,5810292.655,2231.031121234268
254,440242.25399999996,5810292.655,2231.031121234268
255,440243.25399999996,5810292.655,2090.756183551832
256,440244.25399999996,5810292.655,1024.6999223534808
257,440245.25399999996,5810292.655,1152.5849409592652
258,440246.25399999996,5810292.655,1011.0820281948272
259,440228.25399999996,5810291.655,1956.5849722635253
260,440229.25399999996,5810291.655,2154.9506751246713
261,440230.25399999996,5810291.655,2154.9506751246713
262,440231.25399999996,5810291.655,2350.447147907191
263,440232.25399999996,5810291.655,2142.0773577909035
264,440233.25399999996,5810291.655,2499.72122479232
265,440234.25399999996,5810291.655,2305.547795644498
266,440235.25399999996,5810291.655,2062.4576799629476
267,440236.25399999996,5810291.655,2206.4596732537875
268,440237.25399999996,5810291.655,2227.1394833056356
269,440238.25399999996,5810291.655,2227.1394833056356
270,440239.25399999996,5810291.655,2215.095462926387
271,440240.25399999996,5810291.655,2130.5751867349386
272,440241.25399999996,5810291.655,2315.0783897771817
273,440242.25399999996,5810291.655,2315.0783897771817
274,440243.25399999996,5810291.655,2235.2533092081603
275,440244.25399999996,5810291.655,1385.1313332394532
276,440245.25399999996,5810291.655,1011.0820281948272
277,440246.25399999996,5810291.655,1140.2797764800343
278,440247.25399999996,5810291.655,1187.6865321667317
279,440228.25399999996,5810290.655,1941.537398875216
280,440229.25399999996,5810290.655,2024.3889999543246
281,440230.25399999996,5810290.655,2024.3889999543246
282,440231.25399999996,5810290.655,2056.499183712482
283,440232.25399999996,5810290.655,2056.480146458777
284,440233.25399999996,5810290.655,2257.466262578795
285,440234.25399999996,5810290.655,2499.72122479232
286,440235.25399999996,5810290.655,2156.7484035157745
287,440236.25399999996,5810290.655,2227.1394833056356
288,440237.25399999996,5810290.655,2215.095462926387
289,440238.25399999996,5810290.655,2130.5751867349386
290,440239.25399999996,5810290.655,2141.8655699007936
291,440240.25399999996,5810290.655,2292.457143217457
292,440241.25399999996,5810290.655,2038.0714905192008
293,440242.25399999996,5810290.655,2081.976211091578
294,440243.25399999996,5810290.655,1996.3618306764497
295,440244.25399999996,5810290.655,1996.3618306764497
296,440245.25399999996,5810290.655,1486.3730876347151
297,440246.25399999996,5810290.655,1221.6635754132203
298,440247.25399999996,5810290.655,1257.7875895646375
299,440248.25399999996,5810290.655,1381.6313614103303
300,440228.25399999996,5810289.655,1940.9104210109415
301,440229.25399999996,5810289.655,2399.9566940464283
302,440230.25399999996,5810289.655,2257.2609767490567
303,440231.25399999996,5810289.655,2257.2609767490567
304,440232.25399999996,5810289.655,2026.2600275913735
305,440233.25399999996,5810289.655,1990.186827736193
306,440234.25399999996,5810289.655,2059.470016215772
307,440235.25399999996,5810289.655,2162.5432163906507
308,440236.25399999996,5810289.655,2126.551327227618
309,440237.25399999996,5810289.655,2528.2953763636274
310,440238.25399999996,5810289.655,2528.2953763636274
311,440239.25399999996,5810289.655,2336.47953687431
312,440240.25399999996,5810289.655,2336.2275290145435
313,440241.25399999996,5810289.655,2175.9024739729402
314,440242.25399999996,5810289.655,2152.830608017965
315,440243.25399999996,5810289.655,2296.1664511044396
316,440244.25399999996,5810289.655,1392.3857579990083
317,440245.25399999996,5810289.655,1164.0932781217534
318,440246.25399999996,5810289.655,1164.0932781217534
319,440247.25399999996,5810289.655,1131.653274651228
320,440248.25399999996,5810289.655,1088.4427759667187
321,440228.25399999996,5810288.655,2315.5518233797475
322,440229.25399999996,5810288.655,2170.3994946670937
323,440230.25399999996,5810288.655,2054.6056310127215
324,440231.25399999996,5810288.655,2126.2488106192045
325,440232.25399999996,5810288.655,2046.9491225390827
326,440233.25399999996,5810288.655,2101.09935478125
327,440234.25399999996,5810288.655,2295.5827419772804
328,440235.25399999996,5810288.655,2297.9969748143153
329,440236.25399999996,5810288.655,2297.9969748143153
330,440237.25399999996,5810288.655,2141.675674645369
331,440238.25399999996,5810288.655,2336.2275290145435
332,440239.25399999996,5810288.655,2091.5177287235056
333,440240.25399999996,5810288.655,2134.2187787163966
334,440241.25399999996,5810288.655,2080.094521936677
335,440242.25399999996,5810288.655,2224.248582944264
336,440243.25399999996,5810288.655,2274.9282584294065
337,440244.25399999996,5810288.655,2065.9828190695644
338,440245.25399999996,5810288.655,1780.4345378279588
339,440246.25399999996,5810288.655,981.6932944991994
340,440247.25399999996,5810288.655,961.319971579235
341,440248.25399999996,5810288.655,1024.2327506677364
342,440249.25399999996,5810288.655,1548.361453884298
343,440228.25399999996,5810287.655,2089.8155501700517
344,440229.25399999996,5810287.655,2186.9308034169735
345,440230.25399999996,5810287.655,2181.08994233177
346,440231.25399999996,5810287.655,2117.086860406783
347,440232.25399999996,5810287.655,2101.09935478125
348,440233.25399999996,5810287.655,2316.076109802832
349,440234.25399999996,5810287.655,2281.424987030578
350,440235.25399999996,5810287.655,2327.8679261879274
351,440236.25399999996,5810287.655,2093.4696104011214
352,440237.25399999996,5810287.655,2116.2398602993494
353,440238.25399999996,5810287.655,2193.599607589906
354,440239.25399999996,5810287.655,2193.599607589906
355,440240.25399999996,5810287.655,2146.47268098653
356,440241.25399999996,5810287.655,2181.678542754241
357,440242.25399999996,5810287.655,2375.7489812106573
358,440243.25399999996,5810287.655,1990.8761787632704
359,440244.25399999996,5810287.655,2373.255288773409
360,440245.25399999996,5810287.655,1772.4982162569452
361,440246.25399999996,5810287.655,1548.361453884298
362,440247.25399999996,5810287.655,1216.7325880582523
363,440248.25399999996,5810287.655,1216.7325880582523
364,440249.25399999996,5810287.655,1339.381582610295
365,440250.25399999996,5810287.655,1736.873377024057
366,440228.25399999996,5810286.655,2256.1935864554844
367,440229.25399999996,5810286.655,2183.8757568772603
368,440230.25399999996,5810286.655,2183.8757568772603
369,440231.25399999996,5810286.655,2192.6543338212946
370,440232.25399999996,5810286.655,2250.673603713045
371,440233.25399999996,5810286.655,2290.673292964393
372,440234.25399999996,5810286.655,2278.6323542149885
373,440235.25399999996,5810286.655,2327.86840302577
374,440236.25399999996,5810286.655,2050.714194964809
375,440237.25399999996,5810286.655,2241.698897109713
376,440238.25399999996,5810286.655,2125.953411859581
377,440239.25399999996,5810286.655,2392.5849294008117
378,440240.25399999996,5810286.655,2523.762898594245
379,440241.25399999996,5810286.655,2255.129971626536
380,440242.25399999996,5810286.655,2255.129971626536
381,440243.25399999996,5810286.655,2323.7888511556066
382,440244.25399999996,5810286.655,2166.4772912933718
383,440245.25399999996,5810286.655,2168.3894852575518
384,440246.25399999996,5810286.655,1660.4751057562921
385,440247.25399999996,5810286.655,1418.8810115445856
386,440248.25399999996,5810286.655,1418.8810115445856
387,440249.25399999996,5810286.655,1418.8810115445856
388,440250.25399999996,5810286.655,1357.4786755508246
389,440228.25399999996,5810285.655,2242.920564575381
390,440229.25399999996,5810285.655,2271.537145419868
391,440230.25399999996,5810285.655,2337.0110936259202
392,440231.25399999996,5810285.655,2391.722820686773
393,440232.25399999996,5810285.655,2427.4754895320134
394,440233.25399999996,5810285.655,2551.4531677177893
395,440234.25399999996,5810285.655,2382.1456083217718
396,440235.25399999996,5810285.655,2382.1456083217718
397,440236.25399999996,5810285.655,2659.046340633714
398,440237.25399999996,5810285.655,2693.8036824462547
399,440238.25399999996,5810285.655,2577.5351594658
400,440239.25399999996,5810285.655,2577.5834813084425
401,440240.25399999996,5810285.655,2148.3305847652023
402,440241.25399999996,5810285.655,2148.3305847652023
403,440242.25399999996,5810285.655,2323.7118530702833
404,440243.25399999996,5810285.655,2219.007351636441
405,440244.25399999996,5810285.655,2484.0259560259856
406,440245.25399999996,5810285.655,2159.233031866412
407,440246.25399999996,5810285.655,1670.6368750578852
408,440247.25399999996,5810285.655,1477.4874392740908
409,440248.25399999996,5810285.655,1427.64898180702
410,440249.25399999996,5810285.655,1427.64898180702
411,440250.25399999996,5810285.655,1082.9827649500398
412,440251.25399999996,5810285.655,1232.3414966060923
413,440228.25399999996,5810284.655,2197.8500448363925
414,440229.25399999996,5810284.655,1997.9576564248114
415,440230.25399999996,5810284.655,2546.9361789271406
416,440231.25399999996,5810284.655,2419.880707809597
417,440232.25399999996,5810284.655,2382.1456083217718
418,440233.25399999996,5810284.655,2382.1456083217718
419,440234.25399999996,5810284.655,2659.046340633714
420,440235.25399999996,5810284.655,2659.046340633714
421,440236.25399999996,5810284.655,2693.8036824462547
422,440237.25399999996,5810284.655,2258.241261446777
423,440238.25399999996,5810284.655,2543.682736014853
424,440239.25399999996,5810284.655,2543.436177068997
425,440240.25399999996,5810284.655,2614.881649384955
426,440241.25399999996,5810284.655,2286.1639980101304
427,440242.25399999996,5810284.655,2449.220310940674
428,440243.25399999996,5810284.655,2171.7288091927467
429,440244.25399999996,5810284.655,2390.4898669143613
430,440245.25399999996,5810284.655,1862.690488189278
431,440246.25399999996,5810284.655,1683.9660659418719
432,440247.25399999996,5810284.655,1683.9660659418719
433,440248.25399999996,5810284.655,1357.232662701249
434,440249.25399999996,5810284.655,1440.3114035431518
435,440250.25399999996,5810284.655,1440.3114035431518
436,440251.25399999996,5810284.655,1035.6955915682279
437,440252.25399999996,5810284.655,1316.5484586044001
438,440228.25399999996,5810283.655,2161.682658948392
439,440229.25399999996,5810283.655,2331.161513870614
440,440230.25399999996,5810283.655,2579.811472044265
441,440231.25399999996,5810283.655,2503.6552646210275
442,440232.25399999996,5810283.655,2356.927925511698
443,440233.25399999996,5810283.655,2573.2486638125956
444,440234.25399999996,5810283.655,2573.2693093950934
445,440235.25399999996,5810283.655,2215.9585190423554
446,440236.25399999996,5810283.655,2293.1369250352086
447,440237.25399999996,5810283.655,2317.063461641727
448,440238.25399999996,5810283.655,2292.9562239597244
449,440239.25399999996,5810283.655,2506.9689777709295
450,440240.25399999996,5810283.655,2506.9689777709295
451,440241.25399999996,5810283.655,2453.547472602258
452,440242.25399999996,5810283.655,2417.8949077940474
453,440243.25399999996,5810283.655,2420.5708443545504
454,440244.25399999996,5810283.655,2108.115585593493
455,440245.25399999996,5810283.655,2236.367298068709
456,440246.25399999996,5810283.655,1937.5336196826183
457,440247.25399999996,5810283.655,1546.2327142273255
458,440248.25399999996,5810283.655,1321.4478172619058
459,440249.25399999996,5810283.655,1079.4108840348676
460,440250.25399999996,5810283.655,1283.3510969522874
461,440251.25399999996,5810283.655,1283.3510969522874
462,440252.25399999996,5810283.655,1312.433394056748
463,440253.25399999996,5810283.655,1407.8838397627555
464,440228.25399999996,5810282.655,2356.145286297747
465,440229.25399999996,5810282.655,2505.3707841348446
466,440230.25399999996,5810282.655,2286.5181612171546
467,440231.25399999996,5810282.655,2286.5181612171546
468,440232.25399999996,5810282.655,2285.593342499856
469,440233.25399999996,5810282.655,2285.5789169441273
470,440234.25399999996,5810282.655,2216.495738306427
471,440235.25399999996,5810282.655,2293.1318239871594
472,440236.25399999996,5810282.655,2293.1247929600468
473,440237.25399999996,5810282.655,2293.1247929600468
474,440238.25399999996,5810282.655,2381.2753966167747
475,440239.25399999996,5810282.655,2465.47001841832
476,440240.25399999996,5810282.655,2417.8946891725204
477,440241.25399999996,5810282.655,2420.5708443545504
478,440242.25399999996,5810282.655,2384.46154782095
479,440243.25399999996,5810282.655,2067.043617021651
480,440244.25399999996,5810282.655,1981.2069934918727
481,440245.25399999996,5810282.655,2312.876886306054
482,440246.25399999996,5810282.655,2227.0960798262486
483,440247.25399999996,5810282.655,2084.141815012564
484,440248.25399999996,5810282.655,1704.461368566485
485,440249.25399999996,5810282.655,1173.5436090980054
486,440250.25399999996,5810282.655,1400.5429022734295
487,440251.25399999996,5810282.655,1367.2758677623667
488,440252.25399999996,5810282.655,1367.2758677623667
489,440253.25399999996,5810282.655,1289.6850560758228
490,440228.25399999996,5810281.655,2310.4675981185183
491,440229.25399999996,5810281.655,2050.573837289399
492,440230.25399999996,5810281.655,2137.283700767702
493,440231.25399999996,5810281.655,2272.78414383219
494,440232.25399999996,5810281.655,2183.0363099230585
495,440233.25399999996,5810281.655,2235.807789507818
496,440234.25399999996,5810281.655,2235.807789507818
497,440235.25399999996,5810281.655,2257.20195913358
498,440236.25399999996,5810281.655,2256.652993232028
499,440237.25399999996,5810281.655,2353.8673421523513
500,440238.25399999996,5810281.655,2308.231417938429
501,440239.25399999996,5810281.655,2393.3201327267257
502,440240.25399999996,5810281.655,2290.2720059286835
503,440241.25399999996,5810281.655,2384.46154782095
504,440242.25399999996,5810281.655,2106.519086117303
505,440243.25399999996,5810281.655,2020.6824625877382
506,440244.25399999996,5810281.655,2122.4257340000636
507,440245.25399999996,5810281.655,2192.7717958294725
508,440246.25399999996,5810281.655,2246.7924626220147
509,440247.25399999996,5810281.655,1963.7851999178574
510,440248.25399999996,5810281.655,1963.7851999178574
511,440249.25399999996,5810281.655,2025.7717316925193
512,440250.25399999996,5810281.655,1569.6147710706873
513,440251.25399999996,5810281.655,1423.9302590892075
514,440252.25399999996,5810281.655,1278.1625034995766
515,440253.25399999996,5810281.655,1201.6543859321507
516,440254.25399999996,5810281.655,1417.340266380909
517,440227.25399999996,5810280.655,1945.3888136582364
518,440228.25399999996,5810280.655,2054.715243097523
519,440229.25399999996,5810280.655,2094.888880485471
520,440230.25399999996,5810280.655,2382.1376924891947
521,440231.25399999996,5810280.655,2337.721608366957
522,440232.25399999996,5810280.655,2337.721608366957
523,440233.25399999996,5810280.655,2364.446880221307
524,440234.25399999996,5810280.655,2273.737391721427
525,440235.25399999996,5810280.655,2351.995354244178
526,440236.25399999996,5810280.655,2256.2268914286506
527,440237.25399999996,5810280.655,2409.19492205996
528,440238.25399999996,5810280.655,2329.535696342039
529,440239.25399999996,5810280.655,2384.6382579208325
530,440240.25399999996,5810280.655,2336.254861652418
531,440241.25399999996,5810280.655,2397.0592450526306
532,440242.25399999996,5810280.655,1932.7946989838733
533,440243.25399999996,5810280.655,2133.4239121481355
534,440244.25399999996,5810280.655,2192.771839553732
535,440245.25399999996,5810280.655,2246.7924626220147
536,440246.25399999996,5810280.655,2140.0220180154733
537,440247.25399999996,5810280.655,2140.0220180154733
538,440248.25399999996,5810280.655,2140.0220180154733
539,440249.25399999996,5810280.655,2038.3329897620122
540,440250.25399999996,5810280.655,1953.678555571333
541,440251.25399999996,5810280.655,1417.340266380909
542,440252.25399999996,5810280.655,1062.217737330888
543,440253.25399999996,5810280.655,1062.217737330888
544,440254.25399999996,5810280.655,1000.2850052156055
545,440255.25399999996,5810280.655,1028.5784666911882
546,440227.25399999996,5810279.655,1960.9650124347006
547,440228.25399999996,5810279.655,1910.299798912239
548,440229.25399999996,5810279.655,2198.582553840172
549,440230.25399999996,5810279.655,2393.310758308372
550,440231.25399999996,5810279.655,2407.5248904071314
551,440232.25399999996,5810279.655,2424.880942028042
552,440233.25399999996,5810279.655,2453.7012859392753
553,440234.25399999996,5810279.655,2392.803336643687
554,440235.25399999996,5810279.655,2293.505772954744
555,440236.25399999996,5810279.655,2344.1027350613
556,440237.25399999996,5810279.655,2470.7735543244344
557,440238.25399999996,5810279.655,2467.6941668529967
558,440239.25399999996,5810279.655,2361.812941199487
559,440240.25399999996,5810279.655,2360.510968869427
560,440241.25399999996,5810279.655,2420.505190202785
561,440242.25399999996,5810279.655,2192.1871415270425
562,440243.25399999996,5810279.655,2192.7717958294725
563,440244.25399999996,5810279.655,2192.7717958294725
564,440245.25399999996,5810279.655,2246.7924626220147
565,440246.25399999996,5810279.655,2140.0220180154733
566,440247.25399999996,5810279.655,2217.9233660050727
