,x,y,fluor
76,444142.32899999997,5811823.156,28.536412087727495
77,444143.32899999997,5811823.156,28.5029825744603
78,444144.32899999997,5811823.156,28.614137516589533
79,444145.32899999997,5811823.156,28.946169346639845
80,444146.32899999997,5811823.156,28.290125599637896
81,444147.32899999997,5811823.156,28.894819678089274
82,444148.32899999997,5811823.156,28.70105794231969
83,444149.32899999997,5811823.156,29.702504916304584
84,444150.32899999997,5811823.156,29.13736545804389
85,444151.32899999997,5811823.156,28.395328664327682
86,444152.32899999997,5811823.156,28.395328664327682
87,444153.32899999997,5811823.156,28.189842246278534
88,444154.32899999997,5811823.156,27.501762951184418
89,444136.32899999997,5811822.156,28.347715101404347
90,444137.32899999997,5811822.156,28.261686845334804
91,444138.32899999997,5811822.156,28.182643397991466
92,444139.32899999997,5811822.156,28.157550795988673
93,444140.32899999997,5811822.156,28.376154198776657
94,444141.32899999997,5811822.156,28.320206467614486
95,444142.32899999997,5811822.156,28.63927022089428
96,444143.32899999997,5811822.156,28.21496790313048
97,444144.32899999997,5811822.156,28.223343595521932
98,444145.32899999997,5811822.156,28.223343595521932
99,444146.32899999997,5811822.156,28.602102102896165
100,444147.32899999997,5811822.156,28.445474745665372
101,444148.32899999997,5811822.156,28.144221312794954
102,444149.32899999997,5811822.156,28.144221312794954
103,444150.32899999997,5811822.156,29.702504916304584
104,444151.32899999997,5811822.156,28.47430277174191
105,444152.32899999997,5811822.156,28.344049020316426
106,444153.32899999997,5811822.156,28.009555033346967
107,444154.32899999997,5811822.156,27.501762951184418
108,444155.32899999997,5811822.156,26.644826247765426
109,444156.32899999997,5811822.156,25.49420057299454
110,444135.32899999997,5811821.156,28.35469990860221
111,444136.32899999997,5811821.156,28.637801237557543
112,444137.32899999997,5811821.156,28.34628338125338
113,444138.32899999997,5811821.156,28.655835043408576
114,444139.32899999997,5811821.156,28.655835043408576
115,444140.32899999997,5811821.156,28.655835043408576
116,444141.32899999997,5811821.156,28.96417611741508
117,444142.32899999997,5811821.156,27.973485268667243
118,444143.32899999997,5811821.156,28.30220928991272
119,444144.32899999997,5811821.156,27.730789160422038
120,444145.32899999997,5811821.156,27.523034935472186
121,444146.32899999997,5811821.156,27.972386915348924
122,444147.32899999997,5811821.156,27.840886635292367
123,444148.32899999997,5811821.156,28.46331777785468
124,444149.32899999997,5811821.156,28.46331777785468
125,444150.32899999997,5811821.156,28.367705299660464
126,444151.32899999997,5811821.156,28.07501764670468
127,444152.32899999997,5811821.156,28.410794053213994
128,444153.32899999997,5811821.156,28.514821298422103
129,444154.32899999997,5811821.156,28.301038023365162
130,444155.32899999997,5811821.156,28.149399714337296
131,444156.32899999997,5811821.156,26.787161536487986
132,444157.32899999997,5811821.156,26.628037893292454
133,444135.32899999997,5811820.156,28.37854314744269
134,444136.32899999997,5811820.156,28.1193152730607
135,444137.32899999997,5811820.156,28.637801237557543
136,444138.32899999997,5811820.156,28.248209824921464
137,444139.32899999997,5811820.156,28.655835043408576
138,444140.32899999997,5811820.156,28.53388451030523
139,444141.32899999997,5811820.156,28.8516928775926
140,444142.32899999997,5811820.156,28.96417611741508
141,444143.32899999997,5811820.156,27.77644990271202
142,444144.32899999997,5811820.156,27.703431930647355
143,444145.32899999997,5811820.156,27.394031967531316
144,444146.32899999997,5811820.156,27.394031967531316
145,444147.32899999997,5811820.156,28.530287767618077
146,444148.32899999997,5811820.156,27.840886635292367
147,444149.32899999997,5811820.156,28.781244446262804
148,444150.32899999997,5811820.156,28.34864526996287
149,444151.32899999997,5811820.156,27.00810947968441
150,444152.32899999997,5811820.156,27.930472166783503
151,444153.32899999997,5811820.156,28.575717534797086
152,444154.32899999997,5811820.156,28.03575019853298
153,444155.32899999997,5811820.156,28.03575019853298
154,444156.32899999997,5811820.156,28.03575019853298
155,444157.32899999997,5811820.156,27.375176701169163
156,444158.32899999997,5811820.156,27.000835321268475
157,444159.32899999997,5811820.156,26.75473466279182
158,444134.32899999997,5811819.156,27.744305941596473
159,444135.32899999997,5811819.156,27.744305941596473
160,444136.32899999997,5811819.156,27.775205772508922
161,444137.32899999997,5811819.156,28.050043344294263
162,444138.32899999997,5811819.156,27.87669736516265
163,444139.32899999997,5811819.156,28.92938593468726
164,444140.32899999997,5811819.156,28.49340114187822
165,444141.32899999997,5811819.156,28.63908297248723
166,444142.32899999997,5811819.156,28.85297745163853
167,444143.32899999997,5811819.156,28.85297745163853
168,444144.32899999997,5811819.156,28.79325067190259
169,444145.32899999997,5811819.156,28.231683050878665
170,444146.32899999997,5811819.156,28.288949440143643
171,444147.32899999997,5811819.156,28.763281351089578
172,444148.32899999997,5811819.156,28.530287767618077
173,444149.32899999997,5811819.156,28.703554228284403
174,444150.32899999997,5811819.156,28.31642883783465
175,444151.32899999997,5811819.156,28.31642883783465
176,444152.32899999997,5811819.156,26.851521195547853
177,444153.32899999997,5811819.156,27.94123044499829
178,444154.32899999997,5811819.156,29.14566544766357
179,444155.32899999997,5811819.156,29.001269611422757
180,444156.32899999997,5811819.156,29.001269611422757
181,444157.32899999997,5811819.156,27.97840247936568
182,444158.32899999997,5811819.156,27.29359510216768
183,444159.32899999997,5811819.156,27.29359510216768
184,444160.32899999997,5811819.156,27.29359510216768
185,444133.32899999997,5811818.156,28.654622646879712
186,444134.32899999997,5811818.156,28.654622646879712
187,444135.32899999997,5811818.156,28.60202253485712
188,444136.32899999997,5811818.156,28.341554496214936
189,444137.32899999997,5811818.156,28.351101404051924
190,444138.32899999997,5811818.156,28.298501292029297
191,444139.32899999997,5811818.156,28.327262767719226
192,444140.32899999997,5811818.156,28.92938593468726
193,444141.32899999997,5811818.156,28.94863184357153
194,444142.32899999997,5811818.156,28.94863184357153
195,444143.32899999997,5811818.156,28.69888403620101
196,444144.32899999997,5811818.156,28.698809067613087
197,444145.32899999997,5811818.156,28.715562215787415
198,444146.32899999997,5811818.156,28.420343409052588
199,444147.32899999997,5811818.156,28.279404292641537
200,444148.32899999997,5811818.156,28.478819796418453
201,444149.32899999997,5811818.156,28.478819796418453
202,444150.32899999997,5811818.156,28.46211419217007
203,444151.32899999997,5811818.156,28.291301417591196
204,444152.32899999997,5811818.156,27.1191173222256
205,444153.32899999997,5811818.156,28.524369969650635
206,444154.32899999997,5811818.156,29.037006058843534
207,444155.32899999997,5811818.156,29.253324987983326
208,444156.32899999997,5811818.156,29.253324987983326
209,444157.32899999997,5811818.156,27.959157306193475
210,444158.32899999997,5811818.156,27.959157306193475
211,444159.32899999997,5811818.156,28.34518502793502
212,444160.32899999997,5811818.156,27.794374216758268
213,444161.32899999997,5811818.156,28.078653465542665
214,444132.32899999997,5811817.156,28.769298676969537
215,444133.32899999997,5811817.156,27.8958327049891
216,444134.32899999997,5811817.156,28.0416275000273
217,444135.32899999997,5811817.156,27.58393572019625
218,444136.32899999997,5811817.156,28.00695214426743
219,444137.32899999997,5811817.156,28.00695214426743
220,444138.32899999997,5811817.156,28.058303917750425
221,444139.32899999997,5811817.156,28.058303917750425
222,444140.32899999997,5811817.156,28.113361582656115
223,444141.32899999997,5811817.156,28.094152644990253
224,444142.32899999997,5811817.156,29.000025530793348
225,444143.32899999997,5811817.156,28.991536138260585
226,444144.32899999997,5811817.156,29.627161391712463
227,444145.32899999997,5811817.156,29.42872877466439
228,444146.32899999997,5811817.156,29.1899630740195
229,444147.32899999997,5811817.156,29.1899630740195
230,444148.32899999997,5811817.156,28.63545102044489
231,444149.32899999997,5811817.156,28.61741545273069
232,444150.32899999997,5811817.156,28.49674802683398
233,444151.32899999997,5811817.156,28.49806991363934
234,444152.32899999997,5811817.156,28.18976796230067
235,444153.32899999997,5811817.156,28.51595696449982
236,444154.32899999997,5811817.156,28.923393512729344
237,444155.32899999997,5811817.156,28.923393512729344
238,444156.32899999997,5811817.156,28.69763785063918
239,444157.32899999997,5811817.156,28.559045376512437
240,444158.32899999997,5811817.156,27.97840247936568
241,444159.32899999997,5811817.156,27.97840247936568
242,444160.32899999997,5811817.156,28.81117611277554
243,444161.32899999997,5811817.156,28.568595760030455
244,444162.32899999997,5811817.156,28.26613066481497
245,444163.32899999997,5811817.156,28.26613066481497
246,444132.32899999997,5811816.156,29.150337058540856
247,444133.32899999997,5811816.156,28.521874419398063
248,444134.32899999997,5811816.156,28.315217127444313
249,444135.32899999997,5811816.156,28.36774329702996
250,444136.32899999997,5811816.156,28.635455279883402
251,444137.32899999997,5811816.156,28.635455279883402
252,444138.32899999997,5811816.156,28.635455279883402
253,444139.32899999997,5811816.156,28.187460394639
254,444140.32899999997,5811816.156,27.906629665183498
255,444141.32899999997,5811816.156,27.999860634807415
256,444142.32899999997,5811816.156,28.602023612110116
257,444143.32899999997,5811816.156,28.82789121095008
258,444144.32899999997,5811816.156,29.31783042392801
259,444145.32899999997,5811816.156,29.31783042392801
260,444146.32899999997,5811816.156,29.541132741471678
261,444147.32899999997,5811816.156,28.789547618067903
262,444148.32899999997,5811816.156,28.300885982785104
263,444149.32899999997,5811816.156,28.82893439503969
264,444150.32899999997,5811816.156,28.49674802683398
265,444151.32899999997,5811816.156,28.48837199137334
266,444152.32899999997,5811816.156,28.13591882559997
267,444153.32899999997,5811816.156,28.13591882559997
268,444154.32899999997,5811816.156,28.45501881438607
269,444155.32899999997,5811816.156,28.267456076875007
270,444156.32899999997,5811816.156,28.146716178437284
271,444157.32899999997,5811816.156,28.481355157005734
272,444158.32899999997,5811816.156,28.216071883579293
273,444159.32899999997,5811816.156,28.81117611277554
274,444160.32899999997,5811816.156,29.163702483745368
275,444161.32899999997,5811816.156,28.92353855695866
276,444162.32899999997,5811816.156,28.92353855695866
277,444163.32899999997,5811816.156,28.078653465542665
278,444164.32899999997,5811816.156,27.59106630580721
279,444131.32899999997,5811815.156,29.04876697662948
280,444132.32899999997,5811815.156,28.61741437700596
281,444133.32899999997,5811815.156,28.521874419398063
282,444134.32899999997,5811815.156,28.202888815363494
283,444135.32899999997,5811815.156,28.202888815363494
284,444136.32899999997,5811815.156,28.184927138984165
285,444137.32899999997,5811815.156,28.514709360144
286,444138.32899999997,5811815.156,28.644924381544477
287,444139.32899999997,5811815.156,28.162257614692916
288,444140.32899999997,5811815.156,28.27337563517737
289,444141.32899999997,5811815.156,27.79199623191429
290,444142.32899999997,5811815.156,27.79199623191429
291,444143.32899999997,5811815.156,27.990317641811433
292,444144.32899999997,5811815.156,27.969967016766155
293,444145.32899999997,5811815.156,29.11234890035386
294,444146.32899999997,5811815.156,28.89474891936616
295,444147.32899999997,5811815.156,29.041715325549458
296,444148.32899999997,5811815.156,28.705938919040214
297,444149.32899999997,5811815.156,28.82893439503969
298,444150.32899999997,5811815.156,28.839689491069016
299,444151.32899999997,5811815.156,28.684266405661255
300,444152.32899999997,5811815.156,28.10245689252003
301,444153.32899999997,5811815.156,27.576698582572472
302,444154.32899999997,5811815.156,28.636699702053765
303,444155.32899999997,5811815.156,27.94601223381885
304,444156.32899999997,5811815.156,28.283072823259477
305,444157.32899999997,5811815.156,28.293756132886323
306,444158.32899999997,5811815.156,28.734843624465853
307,444159.32899999997,5811815.156,28.88056418662825
308,444160.32899999997,5811815.156,28.922184984524414
309,444161.32899999997,5811815.156,28.940289255602988
310,444162.32899999997,5811815.156,28.92353855695866
311,444163.32899999997,5811815.156,28.163542874877333
312,444164.32899999997,5811815.156,27.55771665407463
313,444165.32899999997,5811815.156,27.531338448818182
314,444166.32899999997,5811815.156,27.560170340162053
315,444130.32899999997,5811814.156,29.242565682089168
316,444131.32899999997,5811814.156,29.017831987463754
317,444132.32899999997,5811814.156,28.61741437700596
318,444133.32899999997,5811814.156,28.61741437700596
319,444134.32899999997,5811814.156,28.20530905548712
320,444135.32899999997,5811814.156,28.546926527984358
321,444136.32899999997,5811814.156,28.03075591584243
322,444137.32899999997,5811814.156,28.38332101836564
323,444138.32899999997,5811814.156,28.618698951051904
324,444139.32899999997,5811814.156,28.87678650880312
325,444140.32899999997,5811814.156,28.429963573188015
326,444141.32899999997,5811814.156,28.429963573188015
327,444142.32899999997,5811814.156,28.126447962075687
328,444143.32899999997,5811814.156,27.660495951857733
329,444144.32899999997,5811814.156,27.9042858620155
330,444145.32899999997,5811814.156,27.507491737353348
331,444146.32899999997,5811814.156,27.542168854976385
332,444147.32899999997,5811814.156,27.52534078931607
333,444148.32899999997,5811814.156,28.855234451050986
334,444149.32899999997,5811814.156,28.855234451050986
335,444150.32899999997,5811814.156,28.82893439503969
336,444151.32899999997,5811814.156,28.5122500453979
337,444152.32899999997,5811814.156,27.938773967840014
338,444153.32899999997,5811814.156,27.94601223381885
339,444154.32899999997,5811814.156,28.186214159503482
340,444155.32899999997,5811814.156,28.281713671740125
341,444156.32899999997,5811814.156,28.283072823259477
342,444157.32899999997,5811814.156,28.283072823259477
343,444158.32899999997,5811814.156,28.4182032919669
344,444159.32899999997,5811814.156,28.89595779064035
345,444160.32899999997,5811814.156,28.809933058297197
346,444161.32899999997,5811814.156,28.82087540426177
347,444162.32899999997,5811814.156,29.206680376273866
348,444163.32899999997,5811814.156,28.20417515127255
349,444164.32899999997,5811814.156,27.501689402918686
350,444165.32899999997,5811814.156,27.587721182714617
351,444166.32899999997,5811814.156,27.587721182714617
352,444167.32899999997,5811814.156,27.68664709990084
353,444129.32899999997,5811813.156,28.56139343759066
354,444130.32899999997,5811813.156,29.202087940792705
355,444131.32899999997,5811813.156,29.202087940792705
356,444132.32899999997,5811813.156,29.027457044545802
357,444133.32899999997,5811813.156,29.10864197972351
358,444134.32899999997,5811813.156,28.455055785604532
359,444135.32899999997,5811813.156,28.24465568058325
360,444136.32899999997,5811813.156,27.496735221001785
361,444137.32899999997,5811813.156,27.61027240588508
362,444138.32899999997,5811813.156,28.008238138635683
363,444139.32899999997,5811813.156,28.38332101836564
364,444140.32899999997,5811813.156,28.73110291633089
365,444141.32899999997,5811813.156,28.87678650880312
366,444142.32899999997,5811813.156,28.285494140636175
367,444143.32899999997,5811813.156,27.918535675244083
368,444144.32899999997,5811813.156,27.88643186600419
369,444145.32899999997,5811813.156,26.89114936553263
370,444146.32899999997,5811813.156,27.474102324859786
371,444147.32899999997,5811813.156,26.837188290553797
372,444148.32899999997,5811813.156,26.882773673141212
373,444149.32899999997,5811813.156,27.52534078931607
374,444150.32899999997,5811813.156,28.298427009579772
375,444151.32899999997,5811813.156,28.885123860755773
376,444152.32899999997,5811813.156,28.594892000348146
377,444153.32899999997,5811813.156,27.673556512144707
378,444154.32899999997,5811813.156,28.231532724116455
379,444155.32899999997,5811813.156,28.231532724116455
380,444156.32899999997,5811813.156,28.281713671740125
381,444157.32899999997,5811813.156,28.440646150159314
382,444158.32899999997,5811813.156,29.2951657941118
383,444159.32899999997,5811813.156,29.50778030019658
384,444160.32899999997,5811813.156,28.604443116521622
385,444161.32899999997,5811813.156,28.439516454281343
386,444162.32899999997,5811813.156,28.23990841650789
387,444163.32899999997,5811813.156,27.98072705684412
388,444164.32899999997,5811813.156,27.98072705684412
389,444165.32899999997,5811813.156,27.590138583722005
390,444166.32899999997,5811813.156,27.614021238725925
391,444167.32899999997,5811813.156,27.600615320104907
392,444168.32899999997,5811813.156,27.11694341610688
393,444129.32899999997,5811812.156,27.37849018973481
394,444130.32899999997,5811812.156,27.37849018973481
395,444131.32899999997,5811812.156,29.49815876531251
396,444132.32899999997,5811812.156,28.943999648857687
397,444133.32899999997,5811812.156,28.908077371823886
398,444134.32899999997,5811812.156,28.654550126293376
399,444135.32899999997,5811812.156,27.417836814831045
400,444136.32899999997,5811812.156,26.92321865002744
401,444137.32899999997,5811812.156,26.92321865002744
402,444138.32899999997,5811812.156,26.92321865002744
403,444139.32899999997,5811812.156,27.963861971920007
404,444140.32899999997,5811812.156,28.704802860319575
405,444141.32899999997,5811812.156,28.962739453215413
406,444142.32899999997,5811812.156,28.87678650880312
407,444143.32899999997,5811812.156,27.65457326094358
408,444144.32899999997,5811812.156,27.65457326094358
409,444145.32899999997,5811812.156,27.116695320238765
410,444146.32899999997,5811812.156,26.942505053856586
411,444147.32899999997,5811812.156,26.973440435665268
412,444148.32899999997,5811812.156,27.157540827744462
413,444149.32899999997,5811812.156,27.722453962975504
414,444150.32899999997,5811812.156,27.137043447708663
415,444151.32899999997,5811812.156,27.84440943707086
416,444152.32899999997,5811812.156,27.84440943707086
417,444153.32899999997,5811812.156,28.65568510623262
418,444154.32899999997,5811812.156,28.27700616842574
419,444155.32899999997,5811812.156,27.736990946694814
420,444156.32899999997,5811812.156,28.632029509970373
421,444157.32899999997,5811812.156,28.890117801905372
422,444158.32899999997,5811812.156,28.709720119063352
423,444159.32899999997,5811812.156,28.75148908921566
424,444160.32899999997,5811812.156,28.912554980336985
425,444161.32899999997,5811812.156,28.912554980336985
426,444162.32899999997,5811812.156,27.809763612433827
427,444163.32899999997,5811812.156,27.37015391503521
428,444164.32899999997,5811812.156,27.47769799182216
429,444165.32899999997,5811812.156,27.631831902204507
430,444166.32899999997,5811812.156,27.873200493457233
431,444167.32899999997,5811812.156,27.469430713982455
432,444168.32899999997,5811812.156,25.22785312792566
433,444169.32899999997,5811812.156,25.22785312792566
434,444170.32899999997,5811812.156,24.9160895142369
435,444128.32899999997,5811811.156,27.32702466500852
436,444129.32899999997,5811811.156,27.32702466500852
437,444130.32899999997,5811811.156,27.18854554948219
438,444131.32899999997,5811811.156,27.501686220733266
439,444132.32899999997,5811811.156,29.093105485988165
440,444133.32899999997,5811811.156,28.92112252364311
441,444134.32899999997,5811811.156,28.921041926396352
442,444135.32899999997,5811811.156,27.635365743600044
443,444136.32899999997,5811811.156,27.635365743600044
444,444137.32899999997,5811811.156,26.931557029659498
445,444138.32899999997,5811811.156,26.931557029659498
446,444139.32899999997,5811811.156,28.21960146706457
447,444140.32899999997,5811811.156,28.653337386695256
448,444141.32899999997,5811811.156,29.455253051829484
449,444142.32899999997,5811811.156,29.235153653793674
450,444143.32899999997,5811811.156,29.3846930252908
451,444144.32899999997,5811811.156,28.26261701694997
452,444145.32899999997,5811811.156,27.065310785402097
453,444146.32899999997,5811811.156,26.942505053856586
454,444147.32899999997,5811811.156,27.193070355795367
455,444148.32899999997,5811811.156,27.38429144691643
456,444149.32899999997,5811811.156,27.162095557823225
457,444150.32899999997,5811811.156,27.162095557823225
458,444151.32899999997,5811811.156,27.162095557823225
459,444152.32899999997,5811811.156,27.231559335976055
460,444153.32899999997,5811811.156,27.757089216433336
461,444154.32899999997,5811811.156,28.751410941498886
462,444155.32899999997,5811811.156,28.483854232512964
463,444156.32899999997,5811811.156,28.474151366198324
464,444157.32899999997,5811811.156,28.632029509970373
465,444158.32899999997,5811811.156,27.918676041170638
466,444159.32899999997,5811811.156,27.918676041170638
467,444160.32899999997,5811811.156,27.588849801339556
468,444161.32899999997,5811811.156,28.420300469162736
469,444162.32899999997,5811811.156,27.809763612433827
470,444163.32899999997,5811811.156,27.045129765439
471,444164.32899999997,5811811.156,26.857574073852348
472,444165.32899999997,5811811.156,26.61506311061004
473,444166.32899999997,5811811.156,26.61506311061004
474,444167.32899999997,5811811.156,26.691398779576893
475,444168.32899999997,5811811.156,26.691398779576893
476,444169.32899999997,5811811.156,24.785914987781304
477,444170.32899999997,5811811.156,24.040245163241345
478,444171.32899999997,5811811.156,23.068517652338173
479,444127.32899999997,5811810.156,29.24955122194249
480,444128.32899999997,5811810.156,29.24955122194249
481,444129.32899999997,5811810.156,29.127664012051596
482,444130.32899999997,5811810.156,27.182702037020857
483,444131.32899999997,5811810.156,26.950956056376913
484,444132.32899999997,5811810.156,29.33443745062004
485,444133.32899999997,5811810.156,29.007073706192287
486,444134.32899999997,5811810.156,28.921041926396352
487,444135.32899999997,5811810.156,28.921041926396352
488,444136.32899999997,5811810.156,28.18609869749897
489,444137.32899999997,5811810.156,26.929174786905328
490,444138.32899999997,5811810.156,26.929174786905328
491,444139.32899999997,5811810.156,28.702309413471138
492,444140.32899999997,5811810.156,29.02511177148181
493,444141.32899999997,5811810.156,29.02511177148181
494,444142.32899999997,5811810.156,29.455253051829484
495,444143.32899999997,5811810.156,29.201726878967044
496,444144.32899999997,5811810.156,28.401246066595686
497,444145.32899999997,5811810.156,27.065310785402097
498,444146.32899999997,5811810.156,27.065310785402097
499,444147.32899999997,5811810.156,27.067732787388994
500,444148.32899999997,5811810.156,27.067732787388994
501,444149.32899999997,5811810.156,27.067732787388994
502,444150.32899999997,5811810.156,27.38429144691643
503,444151.32899999997,5811810.156,27.34018459422213
504,444152.32899999997,5811810.156,27.10240501206528
505,444153.32899999997,5811810.156,27.73086730966717
506,444154.32899999997,5811810.156,28.63067417720137
507,444155.32899999997,5811810.156,28.639006926646218
508,444156.32899999997,5811810.156,28.639006926646218
509,444157.32899999997,5811810.156,28.639006926646218
510,444158.32899999997,5811810.156,28.293756474427255
511,444159.32899999997,5811810.156,27.162170867952124
512,444160.32899999997,5811810.156,27.575637150898924
513,444161.32899999997,5811810.156,27.697549000494295
514,444162.32899999997,5811810.156,28.370275133890793
515,444163.32899999997,5811810.156,27.820712662781997
516,444164.32899999997,5811810.156,26.42625731709226
517,444165.32899999997,5811810.156,26.42625731709226
518,444166.32899999997,5811810.156,26.554016204403663
519,444167.32899999997,5811810.156,25.41078088423701
520,444168.32899999997,5811810.156,24.29486792603055
521,444169.32899999997,5811810.156,24.652235516016493
522,444170.32899999997,5811810.156,24.040245163241345
523,444171.32899999997,5811810.156,25.246950127313344
524,444172.32899999997,5811810.156,25.93026141164452
525,444173.32899999997,5811810.156,25.93026141164452
526,444126.32899999997,5811809.156,29.354816531063403
527,444127.32899999997,5811809.156,28.96530997358425
528,444128.32899999997,5811809.156,28.96530997358425
529,444129.32899999997,5811809.156,28.991463274605124
530,444130.32899999997,5811809.156,28.90307990847618
531,444131.32899999997,5811809.156,28.535091278175262
532,444132.32899999997,5811809.156,28.868371057179004
533,444133.32899999997,5811809.156,28.756040640165672
534,444134.32899999997,5811809.156,28.756040640165672
535,444135.32899999997,5811809.156,28.69760337699604
536,444136.32899999997,5811809.156,28.18609869749897
537,444137.32899999997,5811809.156,28.18609869749897
538,444138.32899999997,5811809.156,28.264920373218473
539,444139.32899999997,5811809.156,28.664172736902103
540,444140.32899999997,5811809.156,29.206717299446932
541,444141.32899999997,5811809.156,29.206717299446932
542,444142.32899999997,5811809.156,29.077711883504424
543,444143.32899999997,5811809.156,28.227825803486084
544,444144.32899999997,5811809.156,27.32600128027816
545,444145.32899999997,5811809.156,27.183549846469347
546,444146.32899999997,5811809.156,27.232769626044146
547,444147.32899999997,5811809.156,27.6102749019321
548,444148.32899999997,5811809.156,27.6102749019321
549,444149.32899999997,5811809.156,27.31879788211369
550,444150.32899999997,5811809.156,27.45489901432442
551,444151.32899999997,5811809.156,27.384412194510514
552,444152.32899999997,5811809.156,27.45489901432442
553,444153.32899999997,5811809.156,27.30917424382559
554,444154.32899999997,5811809.156,28.609074233982412
555,444155.32899999997,5811809.156,28.609074233982412
556,444156.32899999997,5811809.156,28.791893232672752
557,444157.32899999997,5811809.156,28.791893232672752
558,444158.32899999997,5811809.156,27.955563693061546
559,444159.32899999997,5811809.156,27.714376772659
560,444160.32899999997,5811809.156,27.679440176481627
561,444161.32899999997,5811809.156,27.423928766229782
562,444162.32899999997,5811809.156,28.345148056716557
563,444163.32899999997,5811809.156,28.345148056716557
564,444164.32899999997,5811809.156,28.242516983819886
565,444165.32899999997,5811809.156,27.52908781224834
566,444166.32899999997,5811809.156,26.554016204403663
567,444167.32899999997,5811809.156,25.282947029865923
568,444168.32899999997,5811809.156,23.792674101105707
569,444169.32899999997,5811809.156,23.75429285239491
570,444170.32899999997,5811809.156,24.040245163241345
571,444171.32899999997,5811809.156,26.548002402250084
572,444172.32899999997,5811809.156,26.548002402250084
573,444173.32899999997,5811809.156,26.675969967737828
574,444174.32899999997,5811809.156,26.675969967737828
575,444126.32899999997,5811808.156,29.14691305201939
576,444127.32899999997,5811808.156,29.01791008560688
577,444128.32899999997,5811808.156,28.958105887752964
578,444129.32899999997,5811808.156,28.958105887752964
579,444130.32899999997,5811808.156,29.189746927997945
580,444131.32899999997,5811808.156,28.965230455118817
581,444132.32899999997,5811808.156,28.90444576437907
